Date,High,Low,Open,Close,Volume,Adj Close,Daily_Return,Daily_Log_Return,Daily_Return_PCT,Cumulative_return,Cumulative_Log_return,Relative_Return
2021-01-15,128.5399932861328,123.20999908447266,128.47000122070312,125.2300033569336,17326000.0,125.2300033569336,-0.009648031797169221,-0.009694875599780805,-0.009648031797169221,0.24204862117143466,0.23230869659665096,26.15090922910841
2021-01-19,134.0500030517578,128.44000244140625,130.58999633789062,131.3000030517578,20443800.0,131.3000030517578,0.048470809966548956,0.04733273116929779,0.048470809966548956,0.2905194311379836,0.27964142776594875,32.26554597745987
2021-01-20,136.1300048828125,130.10000610351562,135.19000244140625,130.63999938964844,17360700.0,130.63999938964844,-0.005026684286132177,-0.0050393605611857,-0.005026684286132177,0.28549274685185144,0.27460206720476305,31.600688835898282
2021-01-21,135.39999389648438,132.33999633789062,133.25,134.16000366210938,15609900.0,134.16000366210938,0.02694430717166596,0.026587700821336258,0.02694430717166596,0.3124370540235174,0.3011897680260993,35.146578219895574
2021-01-22,131.25,128.80999755859375,130.0399932861328,129.13999938964844,19084100.0,129.13999938964844,-0.03741803917286812,-0.03813606233949181,-0.03741803917286812,0.2750190148506493,0.2630537056866075,30.089658261984443
2021-01-25,132.1699981689453,127.3499984741211,131.8300018310547,130.52000427246094,20469300.0,130.52000427246094,0.010686114986331097,0.010629421987224209,0.010686114986331097,0.2857051298369804,0.27368312767383174,31.47981130870452
2021-01-26,129.32000732421875,126.25,129.0500030517578,126.6500015258789,17084600.0,126.6500015258789,-0.029650648328997775,-0.030099115963585006,-0.029650648328997775,0.2560544815079826,0.24358401171024674,27.58134966122714
2021-01-27,125.0999984741211,121.5,124.94999694824219,121.73999786376953,16732700.0,121.73999786376953,-0.03876828742955918,-0.03953978297738575,-0.03876828742955918,0.21728619407842342,0.204044228732861,22.635239226909597
2021-01-28,127.58000183105469,123.58000183105469,124.5,125.83000183105469,14148100.0,125.83000183105469,0.03359622177636301,0.03304419863739378,0.03359622177636301,0.25088241585478643,0.23708842737025476,26.755319921574184
2021-01-29,124.36000061035156,120.55000305175781,124.0,121.5199966430664,15142700.0,121.5199966430664,-0.03425260371350147,-0.03485297349270868,-0.03425260371350147,0.21662981214128496,0.20223545387754607,22.413620179722393
2021-02-01,126.75,123.37999725341797,124.54000091552734,124.55000305175781,4680503.0,124.55000305175781,0.024934220641819715,0.024628435547478615,0.024934220641819715,0.24156403278310468,0.2268638894250247,25.465908394847503
